ReviewId,SentenceId,TurkerId,Text,Label1,Label2
r83,s9,t10,see Fig.2 —> see Fig.1 page 4just before equation 8: the the,actionable,shortcoming
r83,s0,t20,This is a solid paper about model evaluation in the chemical domain.,non_actionable,agreement
r83,s1,t20,Summary: This work is about model evaluation for molecule generation and design.,non_actionable,fact
r83,s2,t20,"19 benchmarks are proposed, small data sets are expanded to a large, standardized data set and it is explored how to apply new RL techniques effectively for molecular design.",non_actionable,fact
r83,s3,t20,"on the positive side: The paper is well written, quality and clarity of the work are good.",non_actionable,agreement
r83,s4,t20,The work provides a good overview about how to apply new reinforcement learning techniques for sequence generation.,non_actionable,agreement
r83,s5,t20,"It is investigated how several RL strategies perform on a large, standardized data set.",non_actionable,fact
r83,s6,t20,"Different RL models like Hillclimb-MLE, PPO, GAN, A2C are investigated and discussed.",non_actionable,fact
r83,s7,t20,An implementation of 19 suggested benchmarks of relevance for de novo design will be provided as open source as an OpenAI Gym.,non_actionable,fact
r83,s8,t20,on the negative side: There is no new novel contribution on the methods side.,actionable,shortcoming
r83,s9,t20,see Fig.2 —> see Fig.1 page 4just before equation 8: the the,non_actionable,other
r83,s0,t31,This is a solid paper about model evaluation in the chemical domain.,non_actionable,agreement
r83,s1,t31,Summary: This work is about model evaluation for molecule generation and design.,non_actionable,fact
r83,s2,t31,"19 benchmarks are proposed, small data sets are expanded to a large, standardized data set and it is explored how to apply new RL techniques effectively for molecular design.",non_actionable,fact
r83,s3,t31,"on the positive side: The paper is well written, quality and clarity of the work are good.",non_actionable,agreement
r83,s4,t31,The work provides a good overview about how to apply new reinforcement learning techniques for sequence generation.,non_actionable,agreement
r83,s5,t31,"It is investigated how several RL strategies perform on a large, standardized data set.",non_actionable,fact
r83,s6,t31,"Different RL models like Hillclimb-MLE, PPO, GAN, A2C are investigated and discussed.",non_actionable,fact
r83,s7,t31,An implementation of 19 suggested benchmarks of relevance for de novo design will be provided as open source as an OpenAI Gym.,non_actionable,fact
r83,s8,t31,on the negative side: There is no new novel contribution on the methods side.,actionable,shortcoming
r83,s9,t31,see Fig.2 —> see Fig.1 page 4just before equation 8: the the,actionable,shortcoming
r81,s0,t10,"The paper presents an approach to do task aware distillation, task-specific pruning and specialized cascades.",non_actionable,other
r81,s1,t10,"The main result is that such methods can yield smaller, efficient and sometimes more accurate models.",actionable,agreement
r81,s2,t10,The task aware distillation relies on the availability of data that is target specific.,non_actionable,other
r81,s3,t10,"In practice, I believe this is not an unreasonable requirement.",actionable,agreement
r81,s4,t10,The speedups and accuracy gains of this paper are impressive.,actionable,agreement
r81,s5,t10,The fact that the proposed technique is simple yet yields such speedups is encouraging.,actionable,agreement
r81,s6,t10,"However, evaluating on simple datasets like Kaggle cat/dog and Oxford Flowers diminishes the value of the paper.",actionable,shortcoming
r81,s7,t10,"I would strongly encourage the authors to try harder datasets such as COCO, VOC etc.",actionable,suggestion
r81,s8,t10,This will make the paper more valuable to the community.,actionable,fact
r81,s9,t10,Missing citations Do Deep Nets Really Need to be Deep?,actionable,shortcoming
r81,s0,t16,"The paper presents an approach to do task aware distillation, task-specific pruning and specialized cascades.",non_actionable,fact
r81,s1,t16,"The main result is that such methods can yield smaller, efficient and sometimes more accurate models.",non_actionable,fact
r81,s2,t16,The task aware distillation relies on the availability of data that is target specific.,non_actionable,fact
r81,s3,t16,"In practice, I believe this is not an unreasonable requirement.",non_actionable,fact
r81,s4,t16,The speedups and accuracy gains of this paper are impressive.,non_actionable,agreement
r81,s5,t16,The fact that the proposed technique is simple yet yields such speedups is encouraging.,non_actionable,agreement
r81,s6,t16,"However, evaluating on simple datasets like Kaggle cat/dog and Oxford Flowers diminishes the value of the paper.",actionable,shortcoming
r81,s7,t16,"I would strongly encourage the authors to try harder datasets such as COCO, VOC etc.",actionable,suggestion
r81,s8,t16,This will make the paper more valuable to the community.,non_actionable,fact
r81,s9,t16,Missing citations Do Deep Nets Really Need to be Deep?,actionable,question
r81,s0,t31,"The paper presents an approach to do task aware distillation, task-specific pruning and specialized cascades.",non_actionable,fact
r81,s1,t31,"The main result is that such methods can yield smaller, efficient and sometimes more accurate models.",non_actionable,fact
r81,s2,t31,The task aware distillation relies on the availability of data that is target specific.,non_actionable,fact
r81,s3,t31,"In practice, I believe this is not an unreasonable requirement.",non_actionable,agreement
r81,s4,t31,The speedups and accuracy gains of this paper are impressive.,non_actionable,agreement
r81,s5,t31,The fact that the proposed technique is simple yet yields such speedups is encouraging.,non_actionable,agreement
r81,s6,t31,"However, evaluating on simple datasets like Kaggle cat/dog and Oxford Flowers diminishes the value of the paper.",actionable,shortcoming
r81,s7,t31,"I would strongly encourage the authors to try harder datasets such as COCO, VOC etc.",actionable,suggestion
r81,s8,t31,This will make the paper more valuable to the community.,non_actionable,fact
r81,s9,t31,Missing citations Do Deep Nets Really Need to be Deep?,actionable,shortcoming
r81,s0,t8,"The paper presents an approach to do task aware distillation, task-specific pruning and specialized cascades.",non_actionable,fact
r81,s1,t8,"The main result is that such methods can yield smaller, efficient and sometimes more accurate models.",non_actionable,fact
r81,s2,t8,The task aware distillation relies on the availability of data that is target specific.,non_actionable,fact
r81,s3,t8,"In practice, I believe this is not an unreasonable requirement.",non_actionable,fact
r81,s4,t8,The speedups and accuracy gains of this paper are impressive.,non_actionable,agreement
r81,s5,t8,The fact that the proposed technique is simple yet yields such speedups is encouraging.,non_actionable,agreement
r81,s6,t8,"However, evaluating on simple datasets like Kaggle cat/dog and Oxford Flowers diminishes the value of the paper.",actionable,shortcoming
r81,s7,t8,"I would strongly encourage the authors to try harder datasets such as COCO, VOC etc.",actionable,suggestion
r81,s8,t8,This will make the paper more valuable to the community.,non_actionable,fact
r81,s9,t8,Missing citations Do Deep Nets Really Need to be Deep?,actionable,shortcoming
r81,s0,t20,"The paper presents an approach to do task aware distillation, task-specific pruning and specialized cascades.",non_actionable,fact
r81,s1,t20,"The main result is that such methods can yield smaller, efficient and sometimes more accurate models.",non_actionable,fact
r81,s2,t20,The task aware distillation relies on the availability of data that is target specific.,non_actionable,fact
r81,s3,t20,"In practice, I believe this is not an unreasonable requirement.",non_actionable,fact
r81,s4,t20,The speedups and accuracy gains of this paper are impressive.,non_actionable,agreement
r81,s5,t20,The fact that the proposed technique is simple yet yields such speedups is encouraging.,non_actionable,agreement
r81,s6,t20,"However, evaluating on simple datasets like Kaggle cat/dog and Oxford Flowers diminishes the value of the paper.",non_actionable,shortcoming
r81,s7,t20,"I would strongly encourage the authors to try harder datasets such as COCO, VOC etc.",actionable,suggestion
r81,s8,t20,This will make the paper more valuable to the community.,non_actionable,fact
r81,s9,t20,Missing citations Do Deep Nets Really Need to be Deep?,actionable,question
r17,s0,t20,In order to do so it uses a set of experts each one made out of a GAN.,non_actionable,fact
r17,s1,t20,My main concern with this work is that I don't see any mechanism in the framework that prevents an expert  (or few of them) to win all examples except its own learning capacities.,non_actionable,shortcoming
r17,s2,t20,p7 authors have also noticed that several experts fail to specialize and I bet that is the reason why.,non_actionable,shortcoming
r17,s3,t20,"Thus, authors should analyze how well we can have all/most experts specialize in a pool vs expert capacity/architecture.",actionable,suggestion
r17,s4,t20,It would also be great to integrate a direct regularization mechanism in the cost  in order to do so.,actionable,suggestion
r17,s5,t20,Like for example a penalty in how many examples a expert has catched.,actionable,suggestion
r17,s6,t20,"Moreover, the discrimator D  (which is trained to discriminate between real or fake examples) seems to be directly used to tell if an example is throw from the targeted distribution.",non_actionable,fact
r17,s7,t20,It is not the same task.,non_actionable,fact
r17,s8,t20,How D will handle an example far from fake or real ones ?,actionable,question
r17,s9,t20,Why will D answer negatively (or positively) on this example ?,actionable,question
r17,s0,t10,In order to do so it uses a set of experts each one made out of a GAN.,non_actionable,other
r17,s1,t10,My main concern with this work is that I don't see any mechanism in the framework that prevents an expert  (or few of them) to win all examples except its own learning capacities.,actionable,shortcoming
r17,s2,t10,p7 authors have also noticed that several experts fail to specialize and I bet that is the reason why.,actionable,fact
r17,s3,t10,"Thus, authors should analyze how well we can have all/most experts specialize in a pool vs expert capacity/architecture.",actionable,suggestion
r17,s4,t10,It would also be great to integrate a direct regularization mechanism in the cost  in order to do so.,actionable,suggestion
r17,s5,t10,Like for example a penalty in how many examples a expert has catched.,actionable,suggestion
r17,s6,t10,"Moreover, the discrimator D  (which is trained to discriminate between real or fake examples) seems to be directly used to tell if an example is throw from the targeted distribution.",non_actionable,other
r17,s7,t10,It is not the same task.,actionable,shortcoming
r17,s8,t10,How D will handle an example far from fake or real ones ?,actionable,question
r17,s9,t10,Why will D answer negatively (or positively) on this example ?,actionable,question
r17,s0,t8,In order to do so it uses a set of experts each one made out of a GAN.,non_actionable,fact
r17,s1,t8,My main concern with this work is that I don't see any mechanism in the framework that prevents an expert  (or few of them) to win all examples except its own learning capacities.,actionable,shortcoming
r17,s2,t8,p7 authors have also noticed that several experts fail to specialize and I bet that is the reason why.,actionable,shortcoming
r17,s3,t8,"Thus, authors should analyze how well we can have all/most experts specialize in a pool vs expert capacity/architecture.",actionable,suggestion
r17,s4,t8,It would also be great to integrate a direct regularization mechanism in the cost  in order to do so.,actionable,suggestion
r17,s5,t8,Like for example a penalty in how many examples a expert has catched.,actionable,suggestion
r17,s6,t8,"Moreover, the discrimator D  (which is trained to discriminate between real or fake examples) seems to be directly used to tell if an example is throw from the targeted distribution.",actionable,shortcoming
r17,s7,t8,It is not the same task.,actionable,shortcoming
r17,s8,t8,How D will handle an example far from fake or real ones ?,non_actionable,question
r17,s9,t8,Why will D answer negatively (or positively) on this example ?,non_actionable,question
r17,s0,t16,In order to do so it uses a set of experts each one made out of a GAN.,non_actionable,fact
r17,s1,t16,My main concern with this work is that I don't see any mechanism in the framework that prevents an expert  (or few of them) to win all examples except its own learning capacities.,actionable,shortcoming
r17,s2,t16,p7 authors have also noticed that several experts fail to specialize and I bet that is the reason why.,actionable,shortcoming
r17,s3,t16,"Thus, authors should analyze how well we can have all/most experts specialize in a pool vs expert capacity/architecture.",actionable,suggestion
r17,s4,t16,It would also be great to integrate a direct regularization mechanism in the cost  in order to do so.,actionable,suggestion
r17,s5,t16,Like for example a penalty in how many examples a expert has catched.,actionable,suggestion
r17,s6,t16,"Moreover, the discrimator D  (which is trained to discriminate between real or fake examples) seems to be directly used to tell if an example is throw from the targeted distribution.",actionable,shortcoming
r17,s7,t16,It is not the same task.,actionable,shortcoming
r17,s8,t16,How D will handle an example far from fake or real ones ?,actionable,question
r17,s9,t16,Why will D answer negatively (or positively) on this example ?,actionable,question
r17,s0,t31,In order to do so it uses a set of experts each one made out of a GAN.,non_actionable,fact
r17,s1,t31,My main concern with this work is that I don't see any mechanism in the framework that prevents an expert  (or few of them) to win all examples except its own learning capacities.,actionable,shortcoming
r17,s2,t31,p7 authors have also noticed that several experts fail to specialize and I bet that is the reason why.,non_actionable,fact
r17,s3,t31,"Thus, authors should analyze how well we can have all/most experts specialize in a pool vs expert capacity/architecture.",actionable,suggestion
r17,s4,t31,It would also be great to integrate a direct regularization mechanism in the cost  in order to do so.,actionable,suggestion
r17,s5,t31,Like for example a penalty in how many examples a expert has catched.,actionable,suggestion
r17,s6,t31,"Moreover, the discrimator D  (which is trained to discriminate between real or fake examples) seems to be directly used to tell if an example is throw from the targeted distribution.",non_actionable,fact
r17,s7,t31,It is not the same task.,non_actionable,fact
r17,s8,t31,How D will handle an example far from fake or real ones ?,actionable,question
r17,s9,t31,Why will D answer negatively (or positively) on this example ?,actionable,question
r75,s0,t20,No title This paper proposed an end-to-end trainable hierarchical attention mechanism for CNN.,non_actionable,fact
r75,s1,t20,The proposed method demonstrated noticeable performance improvement on various discriminative tasks over existing approaches.,non_actionable,fact
r75,s2,t20,"Overall, the idea presented in the paper is simple yet solid, and showed good empirical performance.",non_actionable,agreement
r75,s3,t20,The followings are several concerns and suggestions.,non_actionable,fact
r75,s4,t20,"1. The authors claimed that this is the first end-to-end trainable hierarchical attention model, but there is a previous work that also addressed the similar task: Seo et al, Progressive Attention Networks for Visual Attribute Prediction, in Arxiv preprint:1606.02393, 2016",non_actionable,fact
r75,s5,t20,"2. The proposed attention mechanism seems to be fairly domain (or task ) specific, and may not be beneficial for strong generalization (generalization over unseen category).",non_actionable,shortcoming
r75,s6,t20,"Since this could be a potential disadvantage, some discussions or empirical study on cross-category generalization seems to be interesting.",non_actionable,agreement
r75,s7,t20,"3. The proposed attention mechanism is mainly demonstrated for single-class classification task, but it would be interesting to see if it can also help the multi-class classification (e.g. image classification on MS-COCO or PASCAL VOC datasets)",actionable,suggestion
r75,s8,t20,4. The localization performance of the proposed attention mechanism is evaluated by weakly-supervised semantic segmentation tasks.,non_actionable,fact
r75,s9,t20,"In that perspective, it would be interesting to see the comparisons against other attention mechanisms (e.g. Zhou et al 2016) in terms of localization performance.",actionable,suggestion
r75,s0,t10,No title This paper proposed an end-to-end trainable hierarchical attention mechanism for CNN.,non_actionable,other
r75,s1,t10,The proposed method demonstrated noticeable performance improvement on various discriminative tasks over existing approaches.,actionable,agreement
r75,s2,t10,"Overall, the idea presented in the paper is simple yet solid, and showed good empirical performance.",actionable,agreement
r75,s3,t10,The followings are several concerns and suggestions.,non_actionable,other
r75,s4,t10,"1. The authors claimed that this is the first end-to-end trainable hierarchical attention model, but there is a previous work that also addressed the similar task: Seo et al, Progressive Attention Networks for Visual Attribute Prediction, in Arxiv preprint:1606.02393, 2016",non_actionable,shortcoming
r75,s5,t10,"2. The proposed attention mechanism seems to be fairly domain (or task ) specific, and may not be beneficial for strong generalization (generalization over unseen category).",non_actionable,shortcoming
r75,s6,t10,"Since this could be a potential disadvantage, some discussions or empirical study on cross-category generalization seems to be interesting.",actionable,suggestion
r75,s7,t10,"3. The proposed attention mechanism is mainly demonstrated for single-class classification task, but it would be interesting to see if it can also help the multi-class classification (e.g. image classification on MS-COCO or PASCAL VOC datasets)",non_actionable,suggestion
r75,s8,t10,4. The localization performance of the proposed attention mechanism is evaluated by weakly-supervised semantic segmentation tasks.,non_actionable,shortcoming
r75,s9,t10,"In that perspective, it would be interesting to see the comparisons against other attention mechanisms (e.g. Zhou et al 2016) in terms of localization performance.",actionable,suggestion
r75,s0,t16,No title This paper proposed an end-to-end trainable hierarchical attention mechanism for CNN.,non_actionable,fact
r75,s1,t16,The proposed method demonstrated noticeable performance improvement on various discriminative tasks over existing approaches.,non_actionable,fact
r75,s2,t16,"Overall, the idea presented in the paper is simple yet solid, and showed good empirical performance.",non_actionable,agreement
r75,s3,t16,The followings are several concerns and suggestions.,actionable,shortcoming
r75,s4,t16,"1. The authors claimed that this is the first end-to-end trainable hierarchical attention model, but there is a previous work that also addressed the similar task: Seo et al, Progressive Attention Networks for Visual Attribute Prediction, in Arxiv preprint:1606.02393, 2016",actionable,shortcoming
r75,s5,t16,"2. The proposed attention mechanism seems to be fairly domain (or task ) specific, and may not be beneficial for strong generalization (generalization over unseen category).",actionable,suggestion
r75,s6,t16,"Since this could be a potential disadvantage, some discussions or empirical study on cross-category generalization seems to be interesting.",actionable,suggestion
r75,s7,t16,"3. The proposed attention mechanism is mainly demonstrated for single-class classification task, but it would be interesting to see if it can also help the multi-class classification (e.g. image classification on MS-COCO or PASCAL VOC datasets)",actionable,shortcoming
r75,s8,t16,4. The localization performance of the proposed attention mechanism is evaluated by weakly-supervised semantic segmentation tasks.,actionable,shortcoming
r75,s9,t16,"In that perspective, it would be interesting to see the comparisons against other attention mechanisms (e.g. Zhou et al 2016) in terms of localization performance.",actionable,suggestion
r75,s0,t17,No title This paper proposed an end-to-end trainable hierarchical attention mechanism for CNN.,actionable,suggestion
r75,s1,t17,The proposed method demonstrated noticeable performance improvement on various discriminative tasks over existing approaches.,non_actionable,fact
r75,s2,t17,"Overall, the idea presented in the paper is simple yet solid, and showed good empirical performance.",non_actionable,fact
r75,s3,t17,The followings are several concerns and suggestions.,actionable,suggestion
r75,s4,t17,"1. The authors claimed that this is the first end-to-end trainable hierarchical attention model, but there is a previous work that also addressed the similar task: Seo et al, Progressive Attention Networks for Visual Attribute Prediction, in Arxiv preprint:1606.02393, 2016",non_actionable,fact
r75,s5,t17,"2. The proposed attention mechanism seems to be fairly domain (or task ) specific, and may not be beneficial for strong generalization (generalization over unseen category).",non_actionable,fact
r75,s6,t17,"Since this could be a potential disadvantage, some discussions or empirical study on cross-category generalization seems to be interesting.",non_actionable,fact
r75,s7,t17,"3. The proposed attention mechanism is mainly demonstrated for single-class classification task, but it would be interesting to see if it can also help the multi-class classification (e.g. image classification on MS-COCO or PASCAL VOC datasets)",actionable,suggestion
r75,s8,t17,4. The localization performance of the proposed attention mechanism is evaluated by weakly-supervised semantic segmentation tasks.,non_actionable,fact
r75,s9,t17,"In that perspective, it would be interesting to see the comparisons against other attention mechanisms (e.g. Zhou et al 2016) in terms of localization performance.",actionable,suggestion
r75,s0,t31,No title This paper proposed an end-to-end trainable hierarchical attention mechanism for CNN.,non_actionable,fact
r75,s1,t31,The proposed method demonstrated noticeable performance improvement on various discriminative tasks over existing approaches.,non_actionable,agreement
r75,s2,t31,"Overall, the idea presented in the paper is simple yet solid, and showed good empirical performance.",non_actionable,agreement
r75,s3,t31,The followings are several concerns and suggestions.,actionable,suggestion
r75,s4,t31,"1. The authors claimed that this is the first end-to-end trainable hierarchical attention model, but there is a previous work that also addressed the similar task: Seo et al, Progressive Attention Networks for Visual Attribute Prediction, in Arxiv preprint:1606.02393, 2016",actionable,shortcoming
r75,s5,t31,"2. The proposed attention mechanism seems to be fairly domain (or task ) specific, and may not be beneficial for strong generalization (generalization over unseen category).",actionable,shortcoming
r75,s6,t31,"Since this could be a potential disadvantage, some discussions or empirical study on cross-category generalization seems to be interesting.",actionable,suggestion
r75,s7,t31,"3. The proposed attention mechanism is mainly demonstrated for single-class classification task, but it would be interesting to see if it can also help the multi-class classification (e.g. image classification on MS-COCO or PASCAL VOC datasets)",actionable,suggestion
r75,s8,t31,4. The localization performance of the proposed attention mechanism is evaluated by weakly-supervised semantic segmentation tasks.,actionable,shortcoming
r75,s9,t31,"In that perspective, it would be interesting to see the comparisons against other attention mechanisms (e.g. Zhou et al 2016) in terms of localization performance.",actionable,suggestion
r50,s0,t16,"Good contribution The paper is well written, and the authors do an admirable job of motivating their primary contributions throughout the early portions of the paper.",non_actionable,agreement
r50,s1,t16,Each extension to the Dual Actor-Critic is well motivated and clear in context.,non_actionable,agreement
r50,s2,t16,"Turning to the experimental section, I think the authors did a good job of evaluating their approach with the ablation study and comparisons with PPO and TRPO.",non_actionable,agreement
r50,s3,t16,There were a few things that jumped out to me that I was surprised by.,non_actionable,fact
r50,s4,t16,"The difference in performance for Dual-AC between Figure 1 and Figure 2b is significant, but the only difference seems to be a reduce batch size, is this right?",actionable,question
r50,s5,t16,This suggests a fairly significant sensitivity to this hyperparameter if so.,non_actionable,fact
r50,s6,t16,Reproducibility in continuous control is particularly problematic.,actionable,shortcoming
r50,s7,t16,"Nonetheless, in recent work PPO and TRPO performance on the same set of tasks seem to be substantively different than what the authors get in their experiments.",non_actionable,fact
r50,s8,t16,"With these in mind I view the comparison results with a bit of uncertainty about the exact amount of gain being achieved, which may beg the question if the algorithmic contributions are buying much for their added complexity?",actionable,question
r50,s9,t16,"Pros: Well written, thorough treatment of the approaches Improvements on top of Dual-AC with ablation study show improvement Cons: Empirical gains might not be very large",non_actionable,agreement
r50,s0,t20,"Good contribution The paper is well written, and the authors do an admirable job of motivating their primary contributions throughout the early portions of the paper.",non_actionable,agreement
r50,s1,t20,Each extension to the Dual Actor-Critic is well motivated and clear in context.,non_actionable,agreement
r50,s2,t20,"Turning to the experimental section, I think the authors did a good job of evaluating their approach with the ablation study and comparisons with PPO and TRPO.",non_actionable,agreement
r50,s3,t20,There were a few things that jumped out to me that I was surprised by.,non_actionable,fact
r50,s4,t20,"The difference in performance for Dual-AC between Figure 1 and Figure 2b is significant, but the only difference seems to be a reduce batch size, is this right?",actionable,question
r50,s5,t20,This suggests a fairly significant sensitivity to this hyperparameter if so.,non_actionable,fact
r50,s6,t20,Reproducibility in continuous control is particularly problematic.,non_actionable,fact
r50,s7,t20,"Nonetheless, in recent work PPO and TRPO performance on the same set of tasks seem to be substantively different than what the authors get in their experiments.",non_actionable,fact
r50,s8,t20,"With these in mind I view the comparison results with a bit of uncertainty about the exact amount of gain being achieved, which may beg the question if the algorithmic contributions are buying much for their added complexity?",actionable,question
r50,s9,t20,"Pros: Well written, thorough treatment of the approaches Improvements on top of Dual-AC with ablation study show improvement Cons: Empirical gains might not be very large",non_actionable,agreement
r50,s0,t27,"Good contribution The paper is well written, and the authors do an admirable job of motivating their primary contributions throughout the early portions of the paper.",non_actionable,agreement
r50,s1,t27,Each extension to the Dual Actor-Critic is well motivated and clear in context.,non_actionable,agreement
r50,s2,t27,"Turning to the experimental section, I think the authors did a good job of evaluating their approach with the ablation study and comparisons with PPO and TRPO.",non_actionable,agreement
r50,s3,t27,There were a few things that jumped out to me that I was surprised by.,non_actionable,fact
r50,s4,t27,"The difference in performance for Dual-AC between Figure 1 and Figure 2b is significant, but the only difference seems to be a reduce batch size, is this right?",non_actionable,question
r50,s5,t27,This suggests a fairly significant sensitivity to this hyperparameter if so.,non_actionable,fact
r50,s6,t27,Reproducibility in continuous control is particularly problematic.,non_actionable,fact
r50,s7,t27,"Nonetheless, in recent work PPO and TRPO performance on the same set of tasks seem to be substantively different than what the authors get in their experiments.",non_actionable,shortcoming
r50,s8,t27,"With these in mind I view the comparison results with a bit of uncertainty about the exact amount of gain being achieved, which may beg the question if the algorithmic contributions are buying much for their added complexity?",non_actionable,question
r50,s9,t27,"Pros: Well written, thorough treatment of the approaches Improvements on top of Dual-AC with ablation study show improvement Cons: Empirical gains might not be very large",non_actionable,fact
r50,s0,t31,"Good contribution The paper is well written, and the authors do an admirable job of motivating their primary contributions throughout the early portions of the paper.",non_actionable,agreement
r50,s1,t31,Each extension to the Dual Actor-Critic is well motivated and clear in context.,non_actionable,agreement
r50,s2,t31,"Turning to the experimental section, I think the authors did a good job of evaluating their approach with the ablation study and comparisons with PPO and TRPO.",non_actionable,agreement
r50,s3,t31,There were a few things that jumped out to me that I was surprised by.,non_actionable,fact
r50,s4,t31,"The difference in performance for Dual-AC between Figure 1 and Figure 2b is significant, but the only difference seems to be a reduce batch size, is this right?",non_actionable,question
r50,s5,t31,This suggests a fairly significant sensitivity to this hyperparameter if so.,non_actionable,fact
r50,s6,t31,Reproducibility in continuous control is particularly problematic.,actionable,shortcoming
r50,s7,t31,"Nonetheless, in recent work PPO and TRPO performance on the same set of tasks seem to be substantively different than what the authors get in their experiments.",non_actionable,fact
r50,s8,t31,"With these in mind I view the comparison results with a bit of uncertainty about the exact amount of gain being achieved, which may beg the question if the algorithmic contributions are buying much for their added complexity?",actionable,shortcoming
r50,s9,t31,"Pros: Well written, thorough treatment of the approaches Improvements on top of Dual-AC with ablation study show improvement Cons: Empirical gains might not be very large",actionable,shortcoming
r50,s0,t10,"Good contribution The paper is well written, and the authors do an admirable job of motivating their primary contributions throughout the early portions of the paper.",actionable,agreement
r50,s1,t10,Each extension to the Dual Actor-Critic is well motivated and clear in context.,actionable,agreement
r50,s2,t10,"Turning to the experimental section, I think the authors did a good job of evaluating their approach with the ablation study and comparisons with PPO and TRPO.",actionable,agreement
r50,s3,t10,There were a few things that jumped out to me that I was surprised by.,actionable,fact
r50,s4,t10,"The difference in performance for Dual-AC between Figure 1 and Figure 2b is significant, but the only difference seems to be a reduce batch size, is this right?",actionable,question
r50,s5,t10,This suggests a fairly significant sensitivity to this hyperparameter if so.,non_actionable,other
r50,s6,t10,Reproducibility in continuous control is particularly problematic.,actionable,shortcoming
r50,s7,t10,"Nonetheless, in recent work PPO and TRPO performance on the same set of tasks seem to be substantively different than what the authors get in their experiments.",actionable,disagreement
r50,s8,t10,"With these in mind I view the comparison results with a bit of uncertainty about the exact amount of gain being achieved, which may beg the question if the algorithmic contributions are buying much for their added complexity?",actionable,question
r50,s9,t10,"Pros: Well written, thorough treatment of the approaches Improvements on top of Dual-AC with ablation study show improvement Cons: Empirical gains might not be very large",actionable,agreement
r38,s0,t16,"Wasserstein distances for eliminating batch effect, not enough novelty and no thorough comparisons to other methods.",actionable,shortcoming
r38,s1,t16,"The authors present a method that aims to remove domain-specific information while preserving the relevant biological information between biological data measured in different experiments or ""batches"".",non_actionable,fact
r38,s2,t16,A network is trained to learn the transformations that minimize the Wasserstein distance between distributions.,non_actionable,fact
r38,s3,t16,The paper presents an interesting idea and is fairly well written.,non_actionable,agreement
r38,s4,t16,"1. Most of the ideas presented in the paper rely on works by Arjovsky et al. (2017), Gulrajani et al. (2017), and Gulrajani et al. (2017).",non_actionable,fact
r38,s5,t16,"Some selections, which are presented in the papers are not explained, for example, the gradient penalty, the choice of \lambda and the choice of points for gradient computation.",actionable,shortcoming
r38,s6,t16,This section could be improved by demonstrating the approach on more datasets.,actionable,suggestion
r38,s7,t16,3. There is a lack comparison to other methods such as Shaham et al. (2017).,actionable,shortcoming
r38,s8,t16,4. Why is the affine transform assumption valid in biology?,actionable,question
r38,s9,t16,How does this compare to the near-identity constraints in resnets in Shaham et al.,actionable,question
r38,s0,t20,"Wasserstein distances for eliminating batch effect, not enough novelty and no thorough comparisons to other methods.",non_actionable,shortcoming
r38,s1,t20,"The authors present a method that aims to remove domain-specific information while preserving the relevant biological information between biological data measured in different experiments or ""batches"".",non_actionable,fact
r38,s2,t20,A network is trained to learn the transformations that minimize the Wasserstein distance between distributions.,non_actionable,fact
r38,s3,t20,The paper presents an interesting idea and is fairly well written.,non_actionable,agreement
r38,s4,t20,"1. Most of the ideas presented in the paper rely on works by Arjovsky et al. (2017), Gulrajani et al. (2017), and Gulrajani et al. (2017).",non_actionable,fact
r38,s5,t20,"Some selections, which are presented in the papers are not explained, for example, the gradient penalty, the choice of \lambda and the choice of points for gradient computation.",actionable,shortcoming
r38,s6,t20,This section could be improved by demonstrating the approach on more datasets.,actionable,suggestion
r38,s7,t20,3. There is a lack comparison to other methods such as Shaham et al. (2017).,actionable,shortcoming
r38,s8,t20,4. Why is the affine transform assumption valid in biology?,actionable,question
r38,s9,t20,How does this compare to the near-identity constraints in resnets in Shaham et al.,actionable,question
r38,s0,t31,"Wasserstein distances for eliminating batch effect, not enough novelty and no thorough comparisons to other methods.",actionable,shortcoming
r38,s1,t31,"The authors present a method that aims to remove domain-specific information while preserving the relevant biological information between biological data measured in different experiments or ""batches"".",non_actionable,fact
r38,s2,t31,A network is trained to learn the transformations that minimize the Wasserstein distance between distributions.,non_actionable,fact
r38,s3,t31,The paper presents an interesting idea and is fairly well written.,non_actionable,agreement
r38,s4,t31,"1. Most of the ideas presented in the paper rely on works by Arjovsky et al. (2017), Gulrajani et al. (2017), and Gulrajani et al. (2017).",non_actionable,fact
r38,s5,t31,"Some selections, which are presented in the papers are not explained, for example, the gradient penalty, the choice of \lambda and the choice of points for gradient computation.",actionable,shortcoming
r38,s6,t31,This section could be improved by demonstrating the approach on more datasets.,actionable,suggestion
r38,s7,t31,3. There is a lack comparison to other methods such as Shaham et al. (2017).,actionable,shortcoming
r38,s8,t31,4. Why is the affine transform assumption valid in biology?,non_actionable,question
r38,s9,t31,How does this compare to the near-identity constraints in resnets in Shaham et al.,non_actionable,question
r38,s0,t13,"Wasserstein distances for eliminating batch effect, not enough novelty and no thorough comparisons to other methods.",actionable,shortcoming
r38,s1,t13,"The authors present a method that aims to remove domain-specific information while preserving the relevant biological information between biological data measured in different experiments or ""batches"".",non_actionable,fact
r38,s2,t13,A network is trained to learn the transformations that minimize the Wasserstein distance between distributions.,non_actionable,fact
r38,s3,t13,The paper presents an interesting idea and is fairly well written.,non_actionable,agreement
