ReviewId,SentenceId,Text,Label1,Label2
r7,s8,“ Would be good to see how this affects results and convergence speed.,actionable,suggestion
r7,s9,* Figure 2 seems like a test made to work for this method and does not add much to the paper.,actionable,shortcoming
r70,s0,"Interesting set of ideas and direction, but lack of quantitative analysis supporting the results.",actionable,shortcoming
r70,s1,It puts forward a qualitative analogy between some recently observed behaviours in deep learning and results stemming from previous quantitative statistical physics analysis of single and two-layer neural networks.,non_actionable,fact
r70,s2,"I agree with the authors that this line of work, that is not very well known in the current machine learning community, includes a number of ideas that should be able to shed light on some of the currently open theoretical questions.",non_actionable,agreement
r70,s3,As such the paper would be a nice contribution to ICLR.,non_actionable,agreement
r70,s4,"On the negative side, the paper is only qualitative.",actionable,shortcoming
r70,s5,"The Very Simple Deep Learning model that it introduces is not even a model in the physics or statistics sense, since it cannot be fit on data, it does not specify any macroscopic details.",non_actionable,shortcoming
r70,s6,I only saw something like that to be called a *model* in experimental biology papers ...,non_actionable,shortcoming
r70,s7,"The models that are reviewed in the appendix, i.e. the continuous and Ising perceptron and the committee machine are more relevant.",non_actionable,fact
r70,s8,"And even in that there are flaws, because it is not always clear from what previous works are the results taken nor is it clear how exactly they were obtained (e.g.  Fig. 2 (a) is for Ising or continuous weights?",actionable,shortcoming
r70,s9,"Concerning the lack of mathematical rigour in the statistical physics literature on which the authors comment, they might want to relate to a very recent work https://arxiv.org/pdf/1708.03395.pdf work that sets all the past statistical physics results on optimal generalization in single layer neural networks on fully rigorous basis by proving that the corresponding formulas stemming from the replica method are indeed correct.",actionable,suggestion
r71,s0,Simple yet efficient new algorithm for gradient compression with good performance.,non_actionable,agreement
r71,s1,The authors propose a new gradient compression method for efficient distributed training of neural networks.,non_actionable,fact
r71,s2,The authors propose a novel way of measuring ambiguity based on the variance of the gradients.,non_actionable,fact
r71,s3,"In the experiment, the proposed method shows no or slight degradation of accuracy with big savings in communication cost.",non_actionable,fact
r71,s4,"The proposed method can easily be combined with other existing method, i.e., Storm (2015), based on the absolute value of the gradient and shows further efficiency.",non_actionable,fact
r71,s5,The paper is well written: clear and easy to understand.,non_actionable,agreement
r71,s6,The proposed method is simple yet powerful.,non_actionable,agreement
r71,s7,"Particularly, I found it interesting to re-evaluate the variance with (virtually) increasing larger batch size.",non_actionable,agreement
r71,s8,"I found it would have also been interesting and helpful to define and show a new metric that incorporates both accuracy and compression rate into a single metric, e.g., how much accuracy is lost (or gained) per compression rate relatively to the baseline of no compression.",actionable,suggestion
r71,s9,"With this metric, the comparison would be easier and more intuitive.",actionable,suggestion
r72,s0,The experiments performed show that the Bayesian view of batch normalization performs similarly as MC dropout in terms of the estimates of uncertainty that it produces.,non_actionable,fact
r72,s1,"First, the description of what is the prior used by batch normalization in section 3.3 is unsatisfactory.",actionable,shortcoming
r72,s2,"The details in that Appendix are almost none, they just say ""it is thus possible to derive the prior..."".",actionable,shortcoming
r72,s3,The authors indicate that they do not need to compare to variational methods because Gal and Ghahramani 2015 compare already to those methods.,non_actionable,fact
r72,s4,"However, Gal and Ghahramani's code used Bayesian optimization methods to tune hyper-parameters and this code contains a bug that optimizes hyper-parameters by maximizing performance on the test data.",non_actionable,fact
r72,s5,Clarity: The paper is clearly written and easy to follow and understand.,non_actionable,agreement
r72,s6,I found confusing how to use the proposed method to obtain estimates of uncertainty for a particular test data point x_star.,actionable,shortcoming
r72,s7,"The paragraph just above section 4 says that the authors sample a batch of training data for this, but assume that the test point x_star has to be included in this batch.",non_actionable,fact
r72,s8,How is this actually done in practice?,non_actionable,question
r72,s9,Many existing deep learning systems can use this to produce estimates of uncertainty in their predictions.,non_actionable,fact
r73,s0,"A well written, clear paper presenting a novel representation of graphs   as multi-channel image-like structures from their node embeddings.",non_actionable,agreement
r73,s1,The paper presents a novel representation of graphs as multi-channel image-like structures.,non_actionable,agreement
r73,s2,These structures are extrapolated  by,non_actionable,fact
r73,s3,1) mapping the graph nodes into an embedding using an algorithm like node2vec,non_actionable,fact
r73,s4,2) compressing the embedding space using pca,non_actionable,fact
r73,s5,3) and extracting 2D slices from the compressed space and computing 2D histograms per slice.,non_actionable,fact
r73,s6,he resulting multi-channel image-like structures are then feed into vanilla 2D CNN.,non_actionable,fact
r73,s7,"The papers is well written and clear, and proposes an interesting idea of representing graphs as multi-channel image-like structures.",non_actionable,agreement
r73,s8,"Furthermore, the authors perform experiments with real graph datasets from the social science domain and a comparison with the SoA method both graph kernels and deep learning architectures.",non_actionable,fact
r73,s9,"The proposed algorithm in 3 out of 5 datasets, two of theme with statistical significant.",non_actionable,fact
r74,s0,"The dataset consists of over 100,000 images and the questions are from 15 templates.",non_actionable,fact
r74,s1,"The experimental results show that Relation Networks outperform the other two baselines, but still ~30% behind human performance.",non_actionable,fact
r74,s2,3.	The idea of using different compositions of color and figure during train and test is interesting.,non_actionable,agreement
r74,s3,1.	The motivation behind the proposed task needs to be better elaborated.,actionable,suggestion
r74,s4,"As of now, the paper mentions in one line that automatic understanding of figures could help human analysists.",non_actionable,fact
r74,s5,"But, it would be good if this can be supported with real life examples.",actionable,suggestion
r74,s6,"The paper briefly mentions supervising attention models using such boxes, but it isn’t clear how bounding boxes for data points could be used.",actionable,shortcoming
r74,s7,"3.	It would have been good if the paper had the experiments on reconstructing quantitave data from plots and using bounding boxes for providing attention supervision, in order to concretize the usage of these annotations?",actionable,suggestion
r74,s8,"So, why didn’t authors try the baselines models on FigureSeer dataset?",actionable,question
r74,s9,6.	The paper should clarify which CNN is used for CNN + LSTM and Relation Networks models?,actionable,suggestion
r75,s0,No title This paper proposed an end-to-end trainable hierarchical attention mechanism for CNN.,non_actionable,fact
r75,s1,The proposed method demonstrated noticeable performance improvement on various discriminative tasks over existing approaches.,non_actionable,fact
r75,s2,"Overall, the idea presented in the paper is simple yet solid, and showed good empirical performance.",non_actionable,agreement
r75,s3,The followings are several concerns and suggestions.,actionable,suggestion
r75,s4,"1. The authors claimed that this is the first end-to-end trainable hierarchical attention model, but there is a previous work that also addressed the similar task: Seo et al, Progressive Attention Networks for Visual Attribute Prediction, in Arxiv preprint:1606.02393, 2016",non_actionable,shortcoming
r75,s5,"2. The proposed attention mechanism seems to be fairly domain (or task ) specific, and may not be beneficial for strong generalization (generalization over unseen category).",non_actionable,shortcoming
r75,s6,"Since this could be a potential disadvantage, some discussions or empirical study on cross-category generalization seems to be interesting.",actionable,suggestion
r75,s7,"3. The proposed attention mechanism is mainly demonstrated for single-class classification task, but it would be interesting to see if it can also help the multi-class classification (e.g. image classification on MS-COCO or PASCAL VOC datasets)",actionable,suggestion
r75,s8,4. The localization performance of the proposed attention mechanism is evaluated by weakly-supervised semantic segmentation tasks.,non_actionable,shortcoming
r75,s9,"In that perspective, it would be interesting to see the comparisons against other attention mechanisms (e.g. Zhou et al 2016) in terms of localization performance.",actionable,suggestion
r76,s0,"Also, BF is an odd language to target for program synthesis.",actionable,shortcoming
r76,s1,This paper introduces a method for regularizing the REINFORCE algorithm by keeping around a small set of known high-quality samples as part of the sample set when performing stochastic gradient estimation.,non_actionable,fact
r76,s2,I question the value of program synthesis in a language which is not human-readable.,actionable,shortcoming
r76,s3,"There are no program synthesis examples demonstrating types of functions which perform complex tasks involving e.g. recursion, such as sorting operations.",actionable,shortcoming
r76,s4,"All this said, the priority queue training presented here for reinforcement learning with sparse rewards is interesting, and appears to significantly improve the quality of results from a naive policy gradient approach.",non_actionable,agreement
r76,s5,"It would be nice to provide some sort of analysis of it, even an empirical one.",actionable,suggestion
r76,s6,"For example, how frequently are the entries in the queue updated?",actionable,question
r76,s7,Is this consistent over training time?,actionable,question
r76,s8,"While the paper does demonstrate that PQT is helpful on this very particular task, it makes very little effort to investigate *why* it is helpful, or whether it will usefully generalize to other domains.",actionable,shortcoming
r76,s9,It would also help clarify under what situations one should or should not use this.,actionable,suggestion
r77,s0,"I think this paper is still pretty borderline, but I increased my rating to a 6.",non_actionable,fact
r77,s1,"Section 5.2: When trained on a small dataset, training amortization error becomes negligible.",non_actionable,fact
r77,s2,"Also, I think it’s a bit of an exaggeration to call a gap of 2.71 nats “much tighter” than a gap of 3.01 nats.",actionable,shortcoming
r77,s3,"Section 5.3: Amortization error is an important contributor to the slack in the ELBO on MNIST, and the dominant contributor on the more complicated Fashion MNIST dataset.",non_actionable,fact
r77,s4,(This is totally consistent with Krishnan et al.’s finding that eliminating amortization error gave a bigger improvement for more complex datasets than for MNIST.),non_actionable,fact
r77,s5,This idea has been around for a long time (although I’m having a hard time coming up with a reference).,non_actionable,fact
r77,s6,It might be good to emphasize that you don’t train on the IWAE bound in any experiments.,actionable,suggestion
r77,s7,Table 2: It would be good to see standard errors on these numbers; they may be quite high given that they’re only evaluated on 100 examples.,actionable,suggestion
r77,s8,“We can quantitatively determine how close the posterior is to a FFG distribution by comparing the Optimal FFG bound and the Optimal Flow bound.”: Why not just compare the optimal with the AIS evaluation?,actionable,suggestion
r77,s9,"If you trust the AIS estimate, then the result will be the actual KL divergence between the FFG and the true posterior.",non_actionable,fact
r78,s0,"Firstly, the paper has a fatal mathematical flaw.",actionable,shortcoming
r78,s1,"However, batch normalization only sees the variation in the activations given to it by a SPECIFIC set of weights.",non_actionable,fact
r78,s2,"Secondly, in section 4, your analysis depends on the specific type of ResNet you chose.",non_actionable,fact
r78,s3,(I hope that my area chair agrees with me that honesty is the best and kindest policy.),non_actionable,fact
r78,s4,You do not know how to interpret gradient variances.,non_actionable,shortcoming
r78,s5,(A) Veit et al. argued that a deep ResNet behaves as an ensemble of shallower networks as long as the gradient flowing through the residual paths is not larger than the gradient flowing through the skip paths.,non_actionable,fact
r78,s6,"To be fair, one might make an argument as follows: ""the point of deep nets is to be expressive, expressiveness of a layer relates to the spetrum of the layer-Jacobian, a small increase in gradient scale implies the layer-Jacobian has many similar singular values, therefore a small increase in gradient scale implies low expressiveness of the layer, therefore the layer is pathological"".",non_actionable,fact
r78,s7,"In any case, I also don't think that was the argument you were trying to make.",non_actionable,shortcoming
r78,s8,"Note that after I skimmed through the submissions to this conference, there seem to be interesting papers on the topic of gradients.",non_actionable,fact
r78,s9,Other comments: - your notation is quite sloppy and may have lead to errors.,actionable,shortcoming
r79,s0,An interesting work on the characterization of critical points of neural networks This paper mainly focuses on the square loss function of linear networks.,non_actionable,fact
r79,s1,"As an extension, the manuscript also characterizes the analytical forms for the critical points of deep linear networks and deep ReLU networks, although only a subset of non-global-optimal critical points are discussed.",non_actionable,fact
r79,s2,1. This manuscript provides the sufficient and necessary characterization of critical points for deep networks.,non_actionable,agreement
r79,s3,"2. Compared to previous work, the current analysis for one-hidden-layer linear networks doesn’t require assumptions on parameter dimensions and data matrices.",non_actionable,fact
r79,s4,"The novel analyses, especially the technique to characterize critical points and the proof of item 2 in Proposition 3, will probably be interesting to the community.",non_actionable,agreement
r79,s5,1. I'm concerned that the contribution of this manuscript is a little incremental.,actionable,shortcoming
r79,s6,The equivalence of global minima and local minima for linear networks is not surprising based on existing works e.g. Hardt & Ma (2017) and Kawaguchi (2016).,non_actionable,fact
r79,s7,"2. Unlike one-hidden-layer linear networks, the characterizations of critical points for deep linear networks and deep ReLU networks seem to be hard to be interpreted.",actionable,shortcoming
r79,s8,"This manuscript doesn't show that every local minimum of these two types of deep networks is a global minimum, which actually has been shown by existing works like Kawaguchi (2016) with some assumptions.",actionable,shortcoming
r79,s9,"Minors: There are some mixed-up notations: tilde{A_i} => A_i , and rank(A_2) => rank(A)_2 in Proposition 3.",actionable,shortcoming
r8,s0,"What this means is that the agent has a reservoir of n ""states"" in which states encountered in the past can be stored.",non_actionable,fact
r8,s1,(i) which states should be stored and how,non_actionable,question
r8,s2,"For the latter question, the authors propose using a ""query network"" that based on the current state, pulls out one state from the memory according to certain probability distribution.",non_actionable,fact
r8,s3,"This network has many tunable parameters, but the main point is that the policy then can condition on this state drawn from the memory.",non_actionable,fact
r8,s4,"Intuitively, one can see why this may be advantageous as one gets some information from the past.",non_actionable,agreement
r8,s5,"(As an aside, the authors of course acknowledge that recurrent neural networks have been used for this purpose with varying degrees of success.)",non_actionable,fact
r8,s6,There is no easy way to fix this and for the purpose of sampling the paper simply treats the weights as immutable.,non_actionable,fact
r8,s7,There is also a toy example created to show that this approach works well compared to the RNN based approaches.,non_actionable,agreement
r8,s8,"Positives: - An interesting new idea that has potential to be useful in RL - An elegant algorithm to solve at least part of the problem properly (the rest of course relies on standard SGD methods to train the various networks) Negatives: - The math is fudged around quite a bit with approximations that are not always justified - While overall the writing is clear, in some places I feel it could be improved.",actionable,shortcoming
r8,s9,I had a very hard time understanding the set-up of the problem in Figure 2.,actionable,shortcoming
r80,s0,Interesting work that could be grounded more strongly in cognitive science This paper presents an analysis of the properties of agents who learn grounded language through reinforcement learning in a simple environment that combines verbal instruction with visual information.,actionable,suggestion
r80,s1,"The analyses are motivated by results from cognitive and developmental psychology, exploring questions such as whether agents develop biases for shape/color, the difficulty of learning negation, the impact of curriculum format, and how representations at different levels of abstraction are acquired.",non_actionable,fact
r80,s2,I think this is a nice example of a detailed analysis of the representations acquired by a reinforcement learning agent.,non_actionable,agreement
r80,s3,"2. In figure 2 and the associated analyses, why were 20 shape terms used rather than 8 to parallel the other cases?",actionable,question
r80,s4,It seems like there is a strong basic color bias.,non_actionable,fact
r80,s5,This seems like one of the most novel findings in the paper and is worth highlighting.,actionable,suggestion
r80,s6,This figure and the corresponding analysis could be made more systematic by mapping out the degree of shape versus color bias as a function of the number of shape and color terms in a 2D plot.,actionable,suggestion
r80,s7,"3. The section on curriculum learning does not mention relevant work on “starting small”  and the “less is more"" hypothesis in language development by Jeff Elman and Elissa Newport: https://pdfs.semanticscholar.org/371b/240bebcaa68921aa87db4cd3a5d4e2a3a36b.pdf http://www.sciencedirect.com/science/article/pii/0388000188900101",actionable,shortcoming
r80,s8,The explanation of layerwise attention could be clearer.,actionable,suggestion
r80,s9,"Minor: “analagous” -> “analogous” The paper runs longer than eight pages, and it is not obvious that the extra space is warranted.",actionable,shortcoming
r81,s0,"The paper presents an approach to do task aware distillation, task-specific pruning and specialized cascades.",non_actionable,fact
r81,s1,"The main result is that such methods can yield smaller, efficient and sometimes more accurate models.",non_actionable,fact
r81,s2,The task aware distillation relies on the availability of data that is target specific.,non_actionable,fact
r81,s3,"In practice, I believe this is not an unreasonable requirement.",non_actionable,fact
r81,s4,The speedups and accuracy gains of this paper are impressive.,non_actionable,agreement
r81,s5,The fact that the proposed technique is simple yet yields such speedups is encouraging.,non_actionable,agreement
r81,s6,"However, evaluating on simple datasets like Kaggle cat/dog and Oxford Flowers diminishes the value of the paper.",actionable,shortcoming
r81,s7,"I would strongly encourage the authors to try harder datasets such as COCO, VOC etc.",actionable,suggestion
r81,s8,This will make the paper more valuable to the community.,non_actionable,fact
r81,s9,Missing citations Do Deep Nets Really Need to be Deep?,actionable,shortcoming
r82,s0,"They perform experiments of label noise in a uniform setting, structured setting as well provide some heuristics to mitigate the effect of label noise such as changing learning rate or batch size.",non_actionable,fact
r82,s1,"Although, the observations are interesting, especially the one on MNIST where the network performs well even with correct labels slightly above chance, the overall contributions are incremental.",non_actionable,fact
r82,s2,"Most of the observations of label noise such as training with structured noise, importance of larger datasets have already been archived in prior work such as in Sukhbataar et.al.",non_actionable,fact
r82,s3,"Agreed that the authors do a more detailed study on simple MNIST classification, but these insights are not transferable to more challenging domains.",non_actionable,shortcoming
r82,s4,"(2014), or an actionable trade-off between data acquisition and training schedules.",non_actionable,fact
r82,s5,The authors contend that the way they deal with noise (keeping number of training samples constant) is different from previous setting which use label flips.,non_actionable,fact
r82,s6,"However, the previous settings can be reinterpreted in the authors setting.",actionable,fact
r82,s7,I found the formulation of the \alpha to be non-intuitive and confusing at times.,actionable,shortcoming
r82,s8,The graphs plot number of noisy labels per clean label so a alpha of 100 would imply 1 right label and 100 noisy labels for total 101 labels.,non_actionable,fact
r82,s9,"Missing citation: ""Training Deep Neural Networks on Noisy Labels with Bootstrapping"", Reed et al.",actionable,shortcoming
r83,s0,This is a solid paper about model evaluation in the chemical domain.,non_actionable,agreement
r83,s1,Summary: This work is about model evaluation for molecule generation and design.,non_actionable,fact
r83,s2,"19 benchmarks are proposed, small data sets are expanded to a large, standardized data set and it is explored how to apply new RL techniques effectively for molecular design.",non_actionable,fact
r83,s3,"on the positive side: The paper is well written, quality and clarity of the work are good.",non_actionable,agreement
r83,s4,The work provides a good overview about how to apply new reinforcement learning techniques for sequence generation.,non_actionable,agreement
r83,s5,"It is investigated how several RL strategies perform on a large, standardized data set.",non_actionable,fact
r83,s6,"Different RL models like Hillclimb-MLE, PPO, GAN, A2C are investigated and discussed.",non_actionable,fact
r83,s7,An implementation of 19 suggested benchmarks of relevance for de novo design will be provided as open source as an OpenAI Gym.,non_actionable,fact
r83,s8,on the negative side: There is no new novel contribution on the methods side.,actionable,shortcoming
r83,s9,see Fig.2 —> see Fig.1 page 4just before equation 8: the the,actionable,other
r84,s0,"Paper of broad interest for control tasks This is a well written paper, very nice work.",non_actionable,agreement
r84,s1,Pros:  simple idea with impact;  the problem being tackled is a difficult one Cons:  not many;  real systems have constraints between physical dimensions and the forces/torques they can exert Some additional related work to consider citing.,actionable,shortcoming
r84,s2,But the current system is a great start.,non_actionable,agreement
r84,s3,"The introduction could also promote that over an evolutionary time-frame, the body and control system (reflexes, muscle capabilities, etc.) presumably co-evolved.",actionable,suggestion
r84,s4,Flexible muscle-based locomotion for bipedal creatures.,non_actionable,fact
r84,s5,"ACM Transactions on Graphics (TOG), 32(6), 206.",non_actionable,fact
r84,s6,"(muscle routing parameters, including insertion and attachment points) are optimized along with the control).",non_actionable,fact
r84,s7,"Stronger ankles are more generally correlated with a heavier body rather than heavy feet, given that a key role of the ankle is to be able to provide a ""push"" to the body at the end of a stride, and perhaps less for ""lifting the foot"".",non_actionable,fact
r84,s8,It would be interesting to compare to a baseline where the control systems are allowed to adapt to the individual design parameters.,actionable,suggestion
r84,s9,Are the four mixture components over the robot parameters updated independently of each other when the parameter-exploring policy gradients updates are applied?,actionable,question
r85,s0,"But, apparently, this is not the problem the authors actually solve, according to eq.",non_actionable,shortcoming
r85,s1,I am not sure how this greedy action should result in maximizing the total discounted reward along a trajectory.,non_actionable,shortcoming
r85,s2,Equation 3 seems to be a cost function penalizing differences between predicted and observed states.,non_actionable,fact
r85,s3,"Similarly, equation 4 penalizes differences between predicted and observed state transitions.",non_actionable,fact
r85,s4,"Essentially, the current manuscript does not learn the reward function of an MDP in the RL setting, but it learns some sort of a shaping reward function to do policy imitation, i.e. copy the behavior of the demonstrator as closely as possible.",non_actionable,fact
r85,s5,"So, in my view, the manuscript does a nice job at policy fitting, but this is not reward estimation.",actionable,shortcoming
r85,s6,The manuscript has to be rewritten that way.,actionable,suggestion
r85,s7,"One could also argue that the manuscript would profit from a better theoretical analysis of the IRL problem, say: C. A. Rothkopf, C. Dimitrakakis.",actionable,suggestion
r85,s8,Preference elicitation and inverse reinforcement learning.,non_actionable,other
r85,s9,"ECML 2011 Overall the manuscript leverages on deep learning’s power of function approximation and the simulation results are nice, but in terms of the soundness of the underlying RL and IRL theory there is some work to do.",actionable,shortcoming
r86,s0,The method is tested on a number of datasets (each used as source and target) and shows good transfer learning performance on each one.,non_actionable,fact
r86,s1,A number of different fine-tuning regimes are explored.,non_actionable,fact
r86,s2,The paper is mostly clear and well-written (though with a few typos that should be fixed).,actionable,shortcoming
r86,s3,Cons/Questions/Suggestions The distinction between the convolutional and fully-connected layers (called “classifiers”) in the approach description (sec,actionable,shortcoming
r86,s4,(This is hinted at by the mention of fully convolutional networks.)  The method could just as easily be applied to learn a task-specific rotation of the fully-connected layer weights.,non_actionable,suggestion
r86,s5,"A more systematic set of experiments could compare learning the proposed weightings on the first K layers of the network (for K={0, 1, …, N}) and learning independent weights for the latter N-K layers, but I understand this would be a rather large experimental burden.",actionable,suggestion
r86,s6,"Is this implying that the gradients wrt off-diagonal entries of the controller weight matrix are 0 under the diagonal initialization, hence the off-diagonal entries remain zero after learning?",actionable,question
r86,s7,It’s not immediately clear to me whether this is the case -- it could help to clarify this in the text.,actionable,suggestion
r86,s8,) The dataset classifier (sec 4.3.4) could be learnt end-to-end by using a softmax output of the dataset classifier as the alpha weighting.,actionable,suggestion
r86,s9,It would be interesting to see how this compares with the hard thresholding method used here.,actionable,suggestion
r87,s0,There's clear value in having good inductive biases (e.g. expressed in the form of the discriminator architecture) when defining divergences for practical applications.,non_actionable,fact
r87,s1,"Some reasons below: * There are no specific results on properties of the divergences, or axioms that justify them.",actionable,shortcoming
r87,s2,I think that presenting a very all-encompassing formulation without a strong foundation does not add value.,actionable,shortcoming
r87,s3,"* There's abundant literature on f-divergences which show that there's a 1-1 relationship between divergences and optimal (Bayes) risks of classification problems (e.g. Reid at al. Information, Divergence and Risk for Binary Experiments in JMLR and Garcia-Garcia et al. Divergences and Risks for Multiclass Experiments in COLT).",non_actionable,fact
r87,s4,"If the loss for the task is proper, then it's well known how to construct a divergence which coincides with the optimal risk.",non_actionable,fact
r87,s5,* The divergences presented in this work are different from the above since the risk is minimised over a parametric class instead of over the whole set of integrable functions.,non_actionable,fact
r87,s6,"* There are many estimators for f-divergences (like the ones cited above and many others based e.g. on nearest-neighbors) that are sample-based and thus correspond to the ""implicit"" case that the authors discuss.",non_actionable,fact
r87,s7,"* The experiments are few and too specific, specially given that the paper presents a very general framework.",actionable,shortcoming
r87,s8,"That feels like confirmation bias and also does not really say anything about the parametric adversarial GANs, which are the focus of the paper.",actionable,shortcoming
r87,s9,The theory is not strong and the experiments don't necessary support the intuitive claims made in the paper.,actionable,shortcoming
r88,s0,"Exploration of data perturbations in the synthetic problem of classifying 2 concentric spheres The paper considers the synthetic problem setting of classifying two concentric high dimensional spheres and the worst case behavior of neural networks on this task, in the hope to gain insights about the vulnerability of deep networks to adversarial examples.",non_actionable,fact
r88,s1,The problem dimension is varied along with the class separation in order to control the difficulty of the problem.,non_actionable,fact
r88,s2,"Considering representative synthetic problems is a good idea, but it is not clear to me why this particular choice is useful for the purpose.",actionable,fact
r88,s3,"2 kind is ""attacks are generated"" for this purpose, and the ReLU network is simplified to a single layer network with quadratic nonlinearity.",non_actionable,fact
r88,s4,This gives an ellipsoid decision boundary around the origin.,non_actionable,fact
r88,s5,It is observed that words case and average case empirical error estimates diverge when the input is high dimensional.,non_actionable,fact
r88,s6,It is conjectured that the observed behaviour has to do with high dimensional geometrie.,non_actionable,fact
r88,s7,"This is a very interesting conjecture, however unfortunately it is not studied further.",actionable,shortcoming
r88,s8,"Some empirical observations are made, but it is not discussed whether what is observed is surprising in any way, or just as expected?",actionable,question
r88,s9,"Overall, this works seems somewhat too preliminary at this stage.",actionable,shortcoming
r89,s0,A full implementation of binary CNN with code This paper builds on Binary-NET [Hubara et al. 2016] and expands it to CNN architectures.,non_actionable,fact
r89,s1,"It also provides optimizations that substantially improve the speed of the forward pass: packing layer bits along the channel dimension, pre-allocation of CUDA resources and binary-optimized CUDA kernels for matrix multiplications.",non_actionable,fact
r89,s2,The authors compare their framework to BinaryNET and Nervana/Neon and show a 8x speedup for 8092 matrix-matrix multiplication and a 68x speedup for MLP networks.,non_actionable,fact
r89,s3,"For CNN, they a speedup of 5x is obtained from the GPU to binary-optimizimed-GPU.",non_actionable,fact
r89,s4,A gain in memory size of 32x is also achieved by using binary weight and activation during the forward pass.,non_actionable,fact
r89,s5,The main contribution of this paper is an optimized code for Binary CNN.,non_actionable,fact
r89,s6,The authors provide the code with permissive licensing.,non_actionable,fact
r89,s7,"As is often the case with such comparisons, it is hard to disentangle from where exactly come the speedups.",non_actionable,fact
r89,s8,"Overall, i think it makes a good contribution to a field that is gaining importance for mobile and embedded applications of deep convnets.",non_actionable,agreement
r89,s9,I think it is a good fit for a poster.,non_actionable,agreement
r9,s0,"In general, the proposed work is very interesting and the idea is neat.",non_actionable,agreement
r9,s1,It is a useful contribution to the community of GANs and implicit generative models.,non_actionable,agreement
r9,s2,I am impressed with the structure and presentation of the paper.,non_actionable,agreement
r9,s3,The authors propose the use of a gamma prior as the distribution over the latent representation space in GANs.,non_actionable,fact
r9,s4,The motivation behind it is that in GANs interpolating between sampled points is common in the process of generating examples but the use of a normal prior results in samples that fall in low probability mass regions.,non_actionable,fact
r9,s5,"The use of the proposed gamma distribution, as a simple alternative, overcomes this problem.",non_actionable,fact
r9,s6,"In general, the proposed work is very interesting and the idea is neat.",non_actionable,agreement
r9,s7,The paper is well presented and I want to underline the importance of this.,non_actionable,agreement
r9,s8,"The authors did a very good job presenting the problem, motivation and solution in a coherent fashion and easy to follow.",non_actionable,agreement
r9,s9,The work itself is interesting and can provide useful alternatives for the distribution over the latent space.,non_actionable,agreement
r90,s0,"A good paper, but it could be better for writing and baseline comparisons This paper studies the problem of text-to-speech synthesis (TTS) ""in the wild"" and proposes to use the shifting buffer memory.",actionable,suggestion
r90,s1,"Specifically, an input text is transformed to phoneme encoding and then context vector is created with attention mechanism.",non_actionable,fact
r90,s2,A novel speaker can be adapted just by fitting it with SGD while fixing all other components.,non_actionable,fact
r90,s3,"In experiments, authors try single-speaker TTS and multi-speaker TTS along with speaker identification (ID), and show that the proposed approach outperforms baselines, namely, Tacotron and Char2wav.",non_actionable,fact
r90,s4,"Finally, they use the challenging Youtube data to train the model and show promising results.",non_actionable,agreement
r90,s5,"3. The proposed approach outperforms baselines in several tasks, and the ability to fit to a novel speaker is nice.",non_actionable,agreement
r90,s6,But there are some issues as well (see Cons.) Cons:,actionable,shortcoming
r90,s7,Some notations were not clearly described in the text even though it was in the table.,actionable,shortcoming
r90,s8,"The paper says Deep Voice 2 (Arik et al., 2017a) is only prior work for multi-speaker TTS.",non_actionable,fact
r90,s9,"3. Why do you think your model is better than VCTK test split, and even VCTK85 is better than VCTK101?",actionable,question
r91,s0,"Presents an interesting idea fairly clearly, but overall very similar to expectation-linear dropout.",non_actionable,fact
r91,s1,"The proposed method fraternal dropout is a stochastic alternative of the expectation-linear dropout method, where part of the objective is for the dropout mask to have low variance.",non_actionable,fact
r91,s2,The first order way to achieve lower variance is to have smaller weights.,non_actionable,fact
r91,s3,"As a result, it seems that at least part of the effect of explicitly reducing the variance is just stronger weight penalty.",non_actionable,fact
r91,s4,"So I would like to see some comparisons between this method and various dropout rates, and regular weight penalty combinations.",actionable,suggestion
r91,s5,"This work is very closely related to expectation linear dropout, except that you are now actually minimizing the variance: 1/2E[ ||f(s) - f(s')|| ] is used instead of E [ ||f(s) - f_bar|| ].",non_actionable,fact
r91,s6,"Eq 5 is very close to this, except the f_bar is not quite the mean, but the value with the mean dropout mask.",non_actionable,fact
r91,s7,"I do not think the method is theoretically well-motivated as presented, but the empirical results seem solid.",actionable,fact
r91,s8,"It is somewhat alarming how the analysis has little to do with the neural networks and how dropout works, let along RNNs, while the strength of the empirical results are all on RNNs.",actionable,shortcoming
r91,s9,"I feel the ideas interesting and valuable especially in light of strong empirical results, but the authors should do more to clarify what is actually happening.",actionable,suggestion
r92,s0,Lacking evaluations with few technical concerns The problem of lossy compression of neural networks is essentially important and relevant.,actionable,shortcoming
r92,s1,It is a data structure that maps from sparse indices to their corresponding values with chances that returns incorrect values for non-existing indices.,non_actionable,fact
r92,s2,I find the paper fairly interesting but still have some concerns in the technical part and experiments.,actionable,shortcoming
r92,s3,It might be worthwhile to briefly describe the encoding/construction algorithm used in the paper.,actionable,suggestion
r92,s4,It is recommended to describe a bit more details about how such encoding/decoding methods are applied in reducing neural net weights.,actionable,suggestion
r92,s5,"That requires the method to be used together with network pruning methods, which seems limiting its applicability.",non_actionable,shortcoming
r92,s6,5. It seems the construction of Bloomier filter is costly and the proposed method has to construct Bloomier filters for all layers.,actionable,shortcoming
r92,s7,It would be nice to have a separate comparison on the time consumption of  different methods.,actionable,suggestion
